videoId,Title,UploadDate,VideoType,Duration,DurationInS,ViewCount,LikeCount,CommentCount
OoTiTqf7eZc,"Not Your Average Turkey… (Peking Turkey)",2022-11-19,Short,44S,44,6148059,502352,1737
-RG6rob2cNQ,"How to carve a Turkey 🦃",2022-11-18,Short,31S,31,5605953,349868,644
xCbATMWcb1g,"Cooking a FROZEN Steak",2022-11-16,Short,52S,52,32454053,1468898,3733
cNJteplOcNI,"Wagyu Tallow Dry Aged Prime Rib",2022-11-15,Short,46S,46,6693279,444465,1860
a4V3I_3JXac,"The Ultimate Surf & Turf",2022-11-12,Short,34S,34,2110748,144160,599
GGQUOD7K5nU,"Dry Aged Roast Beef Sandwich Ft. @NickDiGiovanni",2022-11-11,Short,31S,31,5848790,372704,1095
JZUKssceS00,"APPLEWOOD Liquid Smoke + Coffee Dry Age Pt.3",2022-11-09,Short,38S,38,2034463,173218,374
BDwni0c9zN4,"Powdered Smoke Dry Age Pt. 2",2022-11-08,Short,40S,40,4680556,358175,668
eHEd5XBr8wA,"Cold Smoked THEN Dry Aged Ribeye Pt. 1",2022-11-07,Short,45S,45,6504464,479235,891
AszOPmzcTmQ,"Cooking Steak with a Chef in Alaska",2022-11-06,Short,54S,54,3424323,285447,727
skL0m25Nj6Y,"Dry Aged Alligator (Nashville Hot Gator Sandwich)",2022-11-02,Short,59S,59,14476244,927749,12055
7X3qCbSQhnY,"I made my cats favorite food",2022-11-01,Short,52S,52,9909107,753833,3016
3zypsd9C2sE,"The Ultimate Triple Decker Burger",2022-10-31,Short,49S,49,1709596,163278,826
fwEV4l_gUQE,"Smoked Bourbon Marinated Brisket",2022-10-27,Short,35S,35,1832174,157063,574
CKZN1IfYvC4,"Wagyu Short Rib Hot Pocket",2022-10-26,Short,40S,40,2115169,200100,505
PYm4q_L4bII,"What I Used to Eat at Sleep Away Camp…",2022-10-25,Short,1M,60,2624483,266841,568
Eu_OoXXhLVs,"Duck Balls…",2022-10-24,Short,39S,39,8029030,463966,7124
MQgoIhyc1Jo,"The Brisket Baby",2022-10-23,Short,8S,8,2253247,100563,821
vwnMpfPNyes,"I Made Salmon Dumplings in Alaska",2022-10-22,Short,50S,50,12919542,851029,5249
mqvSULs1a8Q,"Smoked Beef Heart",2022-10-21,Short,46S,46,3029710,275392,1401
cMf3YuR3JUE,"The hardest job I ever had…",2022-10-18,Short,1M,60,17072721,1320016,3428
8W8Au81_gTs,"Best “it’s raw” comment wins…",2022-10-17,Short,12S,12,33411715,1466926,102955
Oz6tS6TLs1o,"Gochujang Sesame Dry Age",2022-10-16,Short,48S,48,5628798,453504,1104
OBhEz6QjmoU,"What I Ate in Alaska… but it keeps getting weirder",2022-10-12,Short,48S,48,2381467,217775,1095
uo1E2vFhAO0,"Pulled Pork Ice Cream",2022-10-03,Short,43S,43,2470266,133526,617
EPudgBJ8uy4,"“Meat” Balls (Rocky Mountain Oysters)",2022-09-29,Short,29S,29,12895781,438053,7306
SU8rvi4AzKM,"Turned 30 so Made Beef Cheeks",2022-09-27,Short,9S,9,1240829,82693,596
NPfS-7ma2gY,"Beef Tongue Tacos",2022-09-22,Short,39S,39,21227964,1074370,9391
LHYPFaQzttw,"I Ate a Whole Pig (Bachelor Party Pig Pt. 3)",2022-09-17,Short,43S,43,9646497,469213,6059
io5F83eFTkM,"I Bought a Pig (Bachelor Party Pig Pt. 1)",2022-09-15,Short,58S,58,47069770,1866797,17929
qW8EYGkZLvc,"The Steak Biggie Mac @albert_cancook",2022-09-08,Short,33S,33,74517682,2892118,6075
KKkF70aah3s,"Spicy King Crab Pasta @itsQCP",2022-09-02,Short,37S,37,6073796,503446,1489
dFh9heGhH_I,"Wagyu Tallow Injected Beef Cheeks",2022-08-25,Short,39S,39,7799463,570105,2925
wKbPJxkiq3c,"Pulled Pork Cooked in Clay",2022-08-19,Short,34S,34,3417861,248917,982
HvM5uz3s0BI,"Grilled Branzino with Salmon Egg Beurre Blanc @hwoo.lee",2022-08-18,Short,31S,31,4720942,326403,980
afKfHQ8TdtI,"Chicken Cooked in Clay (Beggar’s Chicken)",2022-08-17,Short,43S,43,43328577,2286344,8838
J7MWMKAHTZQ,"Chicken 🥪 with the sandwich king himself @owen.han",2022-08-12,Short,56S,56,11685613,971524,1463
Z7kYMjQbCKg,"Octopus",2022-08-11,Short,31S,31,11656898,469442,1488
